time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0495,-0.0049,0.641702,0.008761,-10.00,8.00,-8.00,-10.00,-6.61,10.83,-4.87,-6.11,
2.00,4.00,0.0000,-0.0496,-0.0098,0.628736,0.042462,-10.00,8.00,-8.00,-10.00,-6.41,12.00,-4.10,-8.20,
3.00,4.00,0.0000,-0.0490,-0.0148,0.505884,0.035553,-10.00,8.00,-8.00,-10.00,-9.60,10.83,-6.26,-13.05,
4.00,4.00,0.0000,-0.0496,-0.0197,0.391648,0.008297,-10.00,8.00,-8.00,-10.00,-13.16,8.00,-9.74,-13.22,
5.00,4.00,0.0000,-0.0499,-0.0247,0.363844,0.001861,-10.00,8.00,-8.00,-10.00,-13.75,5.17,-11.90,-8.84,
6.00,4.00,0.0000,-0.0495,-0.0297,0.415349,0.000725,-10.00,8.00,-8.00,-10.00,-10.81,4.00,-11.13,-6.14,
7.00,4.00,0.0000,-0.0491,-0.0346,0.566177,0.000745,-10.00,8.00,-8.00,-10.00,-6.30,5.17,-8.00,-7.07,
8.00,4.00,0.0000,-0.0492,-0.0395,0.585650,0.002431,-10.00,8.00,-8.00,-10.00,-8.21,8.00,-4.10,-10.77,
9.00,4.00,0.0000,-0.0494,-0.0444,0.399041,0.006228,-10.00,8.00,-8.00,-10.00,-13.43,11.90,-6.36,-13.74,
10.00,4.00,0.0000,-0.0496,-0.0494,0.379110,0.005132,-10.00,8.00,-8.00,-10.00,-12.30,9.64,-11.24,-13.19,
11.00,4.00,0.0000,-0.0493,-0.0495,0.499803,0.002257,-10.00,8.00,-8.00,-10.00,-7.96,4.76,-10.96,-9.72,
12.00,4.00,0.0000,-0.0496,-0.0494,0.616618,0.001314,-10.00,8.00,-8.00,-10.00,-6.02,5.04,-6.64,-6.79,
13.00,4.00,0.0000,-0.0495,-0.0495,0.610248,0.004825,-10.00,8.00,-8.00,-10.00,-7.25,9.60,-4.20,-6.10,
