time,amps,rewards,performances,running_average_performances,output0,output1,w0_0,w0_1,w1_0,w1_1,flux_w0_0,flux_w0_1,flux_w1_0,flux_w1_1,
0.00,4.00,0.0000,-0.0494,-0.0000,0.988066,0.000087,-10.00,8.00,-8.00,-10.00,-10.00,8.00,-8.00,-10.00,
1.00,4.00,0.0000,-0.0494,-0.0049,0.619232,0.009849,-10.00,8.00,-8.00,-10.00,-7.06,11.43,-4.61,-6.50,
2.00,4.00,0.0000,-0.0498,-0.0098,0.627757,0.041771,-10.00,8.00,-8.00,-10.00,-6.01,11.53,-4.41,-6.61,
3.00,4.00,0.0000,-0.0493,-0.0148,0.578770,0.027604,-10.00,8.00,-8.00,-10.00,-7.54,8.21,-7.60,-10.21,
4.00,4.00,0.0000,-0.0494,-0.0197,0.469238,0.004543,-10.00,8.00,-8.00,-10.00,-10.66,4.68,-11.16,-13.60,
5.00,4.00,0.0000,-0.0497,-0.0247,0.387564,0.001046,-10.00,8.00,-8.00,-10.00,-13.35,4.38,-11.75,-13.27,
6.00,4.00,0.0000,-0.0500,-0.0297,0.363934,0.000846,-10.00,8.00,-8.00,-10.00,-13.88,7.59,-8.81,-9.44,
7.00,4.00,0.0000,-0.0497,-0.0347,0.394890,0.001994,-10.00,8.00,-8.00,-10.00,-11.90,11.17,-4.43,-6.04,
8.00,4.00,0.0000,-0.0494,-0.0396,0.481878,0.006864,-10.00,8.00,-8.00,-10.00,-8.46,11.72,-5.60,-10.56,
9.00,4.00,0.0000,-0.0496,-0.0445,0.600163,0.012703,-10.00,8.00,-8.00,-10.00,-6.05,8.66,-10.74,-13.96,
10.00,4.00,0.0000,-0.0495,-0.0495,0.599638,0.005715,-10.00,8.00,-8.00,-10.00,-7.36,4.96,-11.35,-9.63,
11.00,4.00,0.0000,-0.0493,-0.0496,0.463727,0.001528,-10.00,8.00,-8.00,-10.00,-11.16,4.21,-7.02,-6.20,
12.00,4.00,0.0000,-0.0498,-0.0496,0.374728,0.001006,-10.00,8.00,-8.00,-10.00,-13.86,7.14,-4.38,-7.36,
13.00,4.00,0.0000,-0.0498,-0.0496,0.375239,0.001846,-10.00,8.00,-8.00,-10.00,-12.93,10.99,-4.39,-11.71,
14.00,4.00,0.0000,-0.0494,-0.0496,0.454906,0.005480,-10.00,8.00,-8.00,-10.00,-9.25,11.75,-7.05,-14.00,
15.00,4.00,0.0000,-0.0494,-0.0496,0.583124,0.010063,-10.00,8.00,-8.00,-10.00,-6.22,8.52,-10.41,-11.46,
16.00,4.00,0.0000,-0.0496,-0.0496,0.613215,0.004944,-10.00,8.00,-8.00,-10.00,-6.97,4.74,-12.00,-6.97,
17.00,4.00,0.0000,-0.0492,-0.0495,0.479538,0.001520,-10.00,8.00,-8.00,-10.00,-10.75,4.43,-10.65,-6.63,
